date,equity
2022-07-05,1.1141955748814878
2022-07-06,1.1132258364821794
2022-07-07,1.1175549468777317
2022-07-08,1.1260261146183919
2022-07-11,1.1367535991060898
2022-07-12,1.141170778258972
2022-07-13,1.1335591719735574
2022-07-14,1.1292587064478095
2022-07-15,1.1269665673909743
2022-07-18,1.1221527930863167
2022-07-19,1.1260337601115133
2022-07-20,1.1239802355383066
2022-07-21,1.1304181673172506
2022-07-22,1.1327927557465616
2022-07-25,1.126895716257811
2022-07-26,1.1241108287879273
2022-07-27,1.1211672111268207
2022-07-28,1.1211506546872856
2022-07-29,1.119113678336258
2022-08-01,1.1151131747325165
2022-08-02,1.1113344835932113
2022-08-03,1.1161425397394904
2022-08-04,1.11465157056817
2022-08-05,1.113043394018021
2022-08-08,1.1145484299962394
2022-08-09,1.1217610264187594
2022-08-10,1.1292203659395779
2022-08-11,1.1307198012672457
2022-08-12,1.1304905586300371
2022-08-15,1.1333165880712581
2022-08-16,1.1333967353309233
2022-08-17,1.1327635834779204
2022-08-18,1.1343602670055375
2022-08-19,1.135383748326069
2022-08-22,1.1412959951254302
2022-08-23,1.1454210304814176
2022-08-24,1.1372946660540688
2022-08-25,1.1373160330295828
2022-08-26,1.13936944326375
2022-08-29,1.1372729883624169
2022-08-30,1.1392918834779837
2022-08-31,1.1346331660246123
2022-09-01,1.1304211648527653
2022-09-02,1.125876629926889
2022-09-05,1.117159827131337
2022-09-06,1.118444037765341
2022-09-07,1.114310489130627
2022-09-08,1.110914959054206
2022-09-09,1.1124828055796347
2022-09-12,1.1130688954625223
2022-09-13,1.1180401031218272
2022-09-14,1.117235806100441
2022-09-15,1.1185806252731967
2022-09-16,1.1175256913592313
2022-09-19,1.1096339310282601
2022-09-20,1.1062730853434553
2022-09-21,1.1103870507575073
2022-09-22,1.1103193628755654
2022-09-23,1.1047922315973657
2022-09-26,1.1122045984897073
2022-09-27,1.1157903749954183
2022-09-28,1.1130564946769819
2022-09-29,1.1087309959015725
2022-09-30,1.1092202998024194
2022-10-03,1.1093053487402444
2022-10-04,1.1117797874926092
2022-10-05,1.1103067861939222
2022-10-06,1.1032929660631892
2022-10-07,1.1072898847010513
2022-10-10,1.1152785389170643
2022-10-11,1.1207201163668778
2022-10-12,1.1205432242743136
2022-10-13,1.1230622254188656
2022-10-14,1.1262398893932148
2022-10-17,1.1362937989440118
2022-10-18,1.1360884751062115
2022-10-19,1.1387273207412014
2022-10-20,1.1501216067439246
2022-10-21,1.1509627461508647
2022-10-24,1.1487993690180665
2022-10-25,1.146510025922774
2022-10-26,1.1537241035737502
2022-10-27,1.1664295541830163
2022-10-28,1.1624010332559813
2022-10-31,1.1650868750153602
2022-11-01,1.1633772565514198
2022-11-02,1.1624603971532084
2022-11-03,1.163029977940617
2022-11-04,1.1588764579676827
2022-11-07,1.1566937116378815
2022-11-08,1.1654567418880737
2022-11-09,1.1729425368573627
2022-11-10,1.174702440802626
2022-11-11,1.1657399791105985
2022-11-14,1.1676450314298614
2022-11-15,1.1705354327092843
2022-11-16,1.170251006962369
2022-11-17,1.1742021230807493
2022-11-18,1.1749118654020616
2022-11-21,1.1704256820265286
2022-11-22,1.1673717589635522
2022-11-23,1.1701662563930086
2022-11-24,1.1735473446391083
2022-11-25,1.1739131675619046
2022-11-28,1.1766711419471627
2022-11-29,1.171273774217457
2022-11-30,1.174234672205371
2022-12-01,1.167039846879154
2022-12-02,1.170407767423143
2022-12-05,1.1779376935720658
2022-12-06,1.1842668589721792
2022-12-07,1.184838808137652
2022-12-08,1.1932583075987027
2022-12-09,1.194406891241458
2022-12-12,1.1922843449389728
2022-12-13,1.1857823041784368
2022-12-14,1.1845372049863296
2022-12-15,1.1788492512789497
2022-12-16,1.1796312550234562
2022-12-19,1.1750427151955913
2022-12-20,1.162502526461308
2022-12-21,1.162161947543808
2022-12-22,1.1579647764533336
2022-12-23,1.1610765026894476
2022-12-26,1.1622589710172953
2022-12-27,1.1661795980445973
2022-12-28,1.1758910119588468
2022-12-29,1.1780415054918745
2022-12-30,1.1706044073299997
2023-01-02,1.172369936370246
2023-01-03,1.173847912631706
2023-01-04,1.1732134734108741
2023-01-05,1.1720246443817304
2023-01-06,1.1690083973658625
2023-01-09,1.1549697027999872
2023-01-10,1.1517120934375988
2023-01-11,1.151614006529035
2023-01-12,1.1573302316337022
2023-01-13,1.164025525224208
2023-01-16,1.1654345406040993
2023-01-17,1.1681015255396194
2023-01-18,1.1642587921348735
2023-01-19,1.169308669726921
2023-01-20,1.16382663016648
2023-01-23,1.1676212272528284
2023-01-24,1.1688350880421652
2023-01-25,1.1602455974901935
2023-01-26,1.1601379369546247
2023-01-27,1.1633512818829306
2023-01-30,1.1627046478966359
2023-01-31,1.1659746909506745
2023-02-01,1.1588054720004286
2023-02-02,1.1630044409818805
2023-02-03,1.1636313068078772
2023-02-06,1.1666082793808321
2023-02-07,1.1755911876100302
2023-02-08,1.1717202991406293
2023-02-09,1.1761333596477799
2023-02-10,1.1812450866742246
2023-02-13,1.1841245932901496
2023-02-14,1.186097509729597
2023-02-15,1.1823388300856215
2023-02-16,1.1765059628242143
2023-02-17,1.1740743972350391
2023-02-20,1.1689661591867555
2023-02-21,1.1642243679691298
2023-02-22,1.1605272719806392
2023-02-23,1.1566558685376032
2023-02-24,1.1570275275496444
2023-02-27,1.1546031438085045
2023-02-28,1.1517161463082515
2023-03-01,1.15820609243456
2023-03-02,1.1552673932897564
2023-03-03,1.1596681724829148
2023-03-06,1.1546945887364808
2023-03-07,1.1563246019150009
2023-03-08,1.1690143825251533
2023-03-09,1.1670586848427011
2023-03-10,1.1681525782716156
2023-03-13,1.1680886675400195
2023-03-14,1.1694256385154558
2023-03-15,1.1731683960107973
2023-03-16,1.1746883112918929
2023-03-17,1.1780635351961721
2023-03-20,1.1674942499468026
2023-03-21,1.1715975785317905
2023-03-22,1.1712217907488487
2023-03-23,1.1697623774594363
2023-03-24,1.1649928438666104
2023-03-27,1.1696677248678482
2023-03-28,1.1671470150037602
2023-03-29,1.1630175101194622
2023-03-30,1.1588691227351713
2023-03-31,1.155799012304439
2023-04-03,1.1559742956552754
2023-04-04,1.1562826775635273
2023-04-05,1.1554783391850634
2023-04-06,1.1583606699040334
2023-04-07,1.148784169519855
2023-04-10,1.1631703226883963
2023-04-11,1.1554179877193307
2023-04-12,1.1623000872459432
2023-04-13,1.1642984114529276
2023-04-14,1.1606074550912517
2023-04-17,1.1609695873570274
2023-04-18,1.1650527346285517
2023-04-19,1.1632311530587494
2023-04-20,1.1642611353796124
2023-04-21,1.1700566556534797
2023-04-24,1.173863559853164
2023-04-25,1.175339347470977
2023-04-26,1.1733888685031402
2023-04-27,1.170485294353667
2023-04-28,1.1650297214116483
2023-05-01,1.162447510668689
2023-05-02,1.1606760791620883
2023-05-03,1.1587314053906024
2023-05-04,1.157912218883002
2023-05-05,1.1592599194656328
2023-05-08,1.1630279963011418
2023-05-09,1.165900716860614
2023-05-10,1.168766807721996
2023-05-11,1.171222295542375
2023-05-12,1.1755365512463067
2023-05-15,1.1751944560195533
2023-05-16,1.1645342258343379
2023-05-17,1.1638599215219878
2023-05-18,1.156961202879496
2023-05-19,1.1499407789059672
2023-05-22,1.151075662875579
2023-05-23,1.1490428855894017
2023-05-24,1.1461615821886528
2023-05-25,1.1430104575374895
2023-05-26,1.1468539943953926
2023-05-29,1.1443737358664066
2023-05-30,1.1500338090585753
2023-05-31,1.1470440560501034
2023-06-01,1.1516982963325526
2023-06-02,1.1507819982378715
2023-06-05,1.1563439656411818
2023-06-06,1.1538333537548924
2023-06-07,1.1503991319404714
2023-06-08,1.1529824249114646
2023-06-09,1.1492515153696574
2023-06-12,1.1454118859537907
2023-06-13,1.147824874838041
2023-06-14,1.150915045255761
2023-06-15,1.1517934781730395
2023-06-16,1.1532636390638475
2023-06-19,1.1463855536496166
2023-06-20,1.1359557495375634
2023-06-21,1.1343685630177736
2023-06-22,1.1317290132101876
2023-06-23,1.1293201084560853
2023-06-26,1.132299642420639
2023-06-27,1.1306406858803024
2023-06-28,1.1293772492179663
2023-06-29,1.11957448880383
2023-06-30,1.1187970808737902
2023-07-03,1.116860969671495
2023-07-04,1.1179930182398996
2023-07-05,1.1222486997486532
2023-07-06,1.135074819098978
2023-07-07,1.1403759601510002
2023-07-10,1.1421184858974673
2023-07-11,1.1413521310734702
2023-07-12,1.1447363176534602
2023-07-13,1.1488466849387877
2023-07-14,1.1440832141840591
2023-07-17,1.1442414158414225
2023-07-18,1.1422189750421508
2023-07-19,1.1382401533399205
2023-07-20,1.1500330608882048
2023-07-21,1.1548881179379529
2023-07-24,1.1520964212304967
2023-07-25,1.1514417604267575
2023-07-26,1.162334904728785
2023-07-27,1.158816686631665
2023-07-28,1.157870366224872
2023-07-31,1.1566343577922946
2023-08-01,1.1561844309280869
2023-08-02,1.166220400791359
2023-08-03,1.1592795277016958
2023-08-04,1.156729299089297
2023-08-07,1.1548147000174644
2023-08-08,1.1571366040521232
2023-08-09,1.1552895529944458
2023-08-10,1.1513632445862843
2023-08-11,1.151893227782192
2023-08-14,1.1564074533952493
2023-08-15,1.161910620899479
2023-08-16,1.1602936119736678
2023-08-17,1.156880998281401
2023-08-18,1.1557813580071592
2023-08-21,1.1603289797708938
2023-08-22,1.1542834559993371
2023-08-23,1.1504181336128783
2023-08-24,1.1463152769234422
2023-08-25,1.1481972880717466
2023-08-28,1.1457013106621337
2023-08-29,1.1408776839468526
2023-08-30,1.141228843625063
2023-08-31,1.1523814287690335
2023-09-01,1.1475747719276799
2023-09-04,1.1482055822093435
2023-09-05,1.1536152256305134
2023-09-06,1.1487122390737856
2023-09-07,1.1512482282424505
2023-09-08,1.1519712538359879
2023-09-11,1.1536652003971712
2023-09-12,1.1549656886588529
2023-09-13,1.1460675498317252
2023-09-14,1.1432647523484296
2023-09-15,1.1436218738800021
2023-09-18,1.1315905448124706
2023-09-19,1.1316104290766258
2023-09-20,1.1318128727086791
2023-09-21,1.1330951384034122
2023-09-22,1.1307626593675764
2023-09-25,1.124472067850793
2023-09-26,1.1311832155722963
2023-09-27,1.1247679112368876
2023-09-28,1.1301338091610316
2023-09-29,1.1274562479790047
2023-10-02,1.127940774806056
2023-10-03,1.1280369630920697
2023-10-04,1.1386779895553458
2023-10-05,1.1451713547342295
2023-10-06,1.1536287804600487
2023-10-09,1.1522140681231405
2023-10-10,1.1545633045125452
2023-10-11,1.1542450915803337
2023-10-12,1.1425793858321123
2023-10-13,1.1478969283380431
2023-10-16,1.155274654337608
2023-10-17,1.148165286147796
2023-10-18,1.1544873656486265
2023-10-19,1.1505041538366318
2023-10-20,1.1549966521565302
2023-10-23,1.1559044177048632
2023-10-24,1.1553848633160653
2023-10-25,1.157675044817838
2023-10-26,1.1628395794096256
2023-10-27,1.1694929973434514
2023-10-30,1.1796603740271412
2023-10-31,1.1854125252649623
2023-11-01,1.1982155367934018
2023-11-02,1.1994070524164786
2023-11-03,1.1966370580572472
2023-11-06,1.2090190764465862
2023-11-07,1.2101854764398157
2023-11-08,1.2168122699654662
2023-11-09,1.2170246568765932
2023-11-10,1.217758742121903
2023-11-13,1.2082263554529593
2023-11-14,1.2057546732529807
2023-11-15,1.2023853449901187
2023-11-16,1.2054524482661173
2023-11-17,1.2073424232723626
2023-11-20,1.1975758270224697
2023-11-21,1.1946090092884338
2023-11-22,1.1869368311308253
2023-11-23,1.1786419769313319
2023-11-24,1.1827491370273433
2023-11-27,1.1853321540250648
2023-11-28,1.186383933144329
2023-11-29,1.1834390185712882
2023-11-30,1.1831028295624446
2023-12-01,1.1985901265340175
2023-12-04,1.206292675823038
2023-12-05,1.2046667859667184
2023-12-06,1.2021096044040107
2023-12-07,1.2039749142610772
2023-12-08,1.2112239680332624
2023-12-11,1.2067264430821916
2023-12-12,1.208329711050811
2023-12-13,1.2052247820147846
2023-12-14,1.1983340245934326
2023-12-15,1.198113788253705
2023-12-18,1.1960689692784472
2023-12-19,1.1973247888132803
2023-12-20,1.2080130453786713
2023-12-21,1.1959981175294545
2023-12-22,1.2000738706625598
2023-12-25,1.1895116702005086
2023-12-26,1.2013838531298076
2023-12-27,1.2013901268551517
2023-12-28,1.2049988976416937
2023-12-29,1.21102887170545
2024-01-01,1.2102276187276404
2024-01-02,1.217043577040133
2024-01-03,1.2251254816331427
2024-01-04,1.225341039206852
2024-01-05,1.2241919783336632
2024-01-08,1.2250677661305165
2024-01-09,1.2446407692505992
2024-01-10,1.240401195633209
2024-01-11,1.252467529293915
2024-01-12,1.2644540491306209
2024-01-15,1.2681643947892611
2024-01-16,1.2777476446993699
2024-01-17,1.2887579142909706
2024-01-18,1.277521535180142
2024-01-19,1.2756705408930198
2024-01-22,1.2677678105420964
2024-01-23,1.2533564637545818
2024-01-24,1.2466449516296347
2024-01-25,1.2292283982970569
2024-01-26,1.2363505087327493
2024-01-29,1.2452634315418927
2024-01-30,1.231815154210876
2024-01-31,1.2396738606524333
2024-02-01,1.241737919076153
2024-02-02,1.2284351484063547
2024-02-05,1.2374703709883395
2024-02-06,1.2387273670216579
2024-02-07,1.2429466083112914
2024-02-08,1.2397532051600095
2024-02-09,1.2430861230031807
2024-02-12,1.2496976457318103
2024-02-13,1.2445433727921553
2024-02-14,1.2530875110324704
2024-02-15,1.2443162547496796
2024-02-16,1.2324860979479864
2024-02-19,1.2461495768866346
2024-02-20,1.2418824586579047
2024-02-21,1.2446723794031218
2024-02-22,1.2421358089745838
2024-02-23,1.23735830727643
2024-02-26,1.2357545557145209
2024-02-27,1.2286180816297307
2024-02-28,1.224583695475121
2024-02-29,1.2200771675261188
2024-03-01,1.214884521965241
2024-03-04,1.1984490034478041
2024-03-05,1.1926500069667985
2024-03-06,1.168943992221747
2024-03-07,1.1595666382412895
2024-03-08,1.1613175745547824
2024-03-11,1.1582119716316548
2024-03-12,1.1363500044805335
2024-03-13,1.1361741147570081
2024-03-14,1.1391995646078714
2024-03-15,1.1371419484864627
2024-03-18,1.1519053619472297
2024-03-19,1.1445082244799505
2024-03-20,1.1297035126523767
2024-03-21,1.129680129105393
2024-03-22,1.1219284170469284
2024-03-25,1.1112684629046743
2024-03-26,1.1117527752635876
2024-03-27,1.1113698807612893
2024-03-28,1.105039989004424
2024-03-29,1.1044523849259922
2024-04-01,1.0948854616437151
2024-04-02,1.0952011778030397
2024-04-03,1.0947740695535015
2024-04-04,1.0940145741262874
2024-04-05,1.1046361601740655
2024-04-08,1.1102695724587779
2024-04-09,1.115225099746136
2024-04-10,1.1137787602049847
2024-04-11,1.116405965411295
2024-04-12,1.1153287144855564
2024-04-15,1.10569755922498
2024-04-16,1.1077524152123845
2024-04-17,1.1004852973169084
2024-04-18,1.1088404947382682
2024-04-19,1.1068787558269817
2024-04-22,1.1085329003225306
2024-04-23,1.1049933042382178
2024-04-24,1.1016731289092427
2024-04-25,1.1071724454572522
2024-04-26,1.115720592336793
2024-04-29,1.1184402756683802
2024-04-30,1.1142027372381655
2024-05-01,1.1106894335626396
2024-05-02,1.1072123367832754
2024-05-03,1.1063392672723165
2024-05-06,1.1067864405334713
2024-05-07,1.1096475514680597
2024-05-08,1.1150365193663863
2024-05-09,1.1204800930850498
2024-05-10,1.121596888081598
2024-05-13,1.1216427625665704
2024-05-14,1.1360180458623368
2024-05-15,1.1315481269252525
2024-05-16,1.1309213509406961
2024-05-17,1.1368120290816925
2024-05-20,1.1371923685256975
2024-05-21,1.140647258137559
2024-05-22,1.1385519688606989
2024-05-23,1.139479544556383
2024-05-24,1.1443292091877801
2024-05-27,1.1489466541685522
2024-05-28,1.147607016793668
2024-05-29,1.149916515304848
2024-05-30,1.1416805915615758
2024-05-31,1.1393717486139414
2024-06-03,1.1365404150835534
2024-06-04,1.1372941015247309
2024-06-05,1.1366899687643122
2024-06-06,1.1366187607336906
2024-06-07,1.130827429550548
2024-06-10,1.1332459148260194
2024-06-11,1.1325844164370926
2024-06-12,1.139603103872076
2024-06-13,1.142079172424309
2024-06-14,1.1411107535519134
2024-06-17,1.1385174597217191
2024-06-18,1.1375942440943498
2024-06-19,1.1319530475792274
2024-06-20,1.1216848920405653
2024-06-21,1.1258589807558026
2024-06-24,1.1282706295659268
2024-06-25,1.1229083862901306
2024-06-26,1.1271448091508935
2024-06-27,1.1297600897497906
2024-06-28,1.1362490466301467
2024-07-01,1.1355278350468367
2024-07-02,1.1304833845432896
2024-07-03,1.1328131261475942
2024-07-04,1.1323981992675614
2024-07-05,1.1438731984002097
2024-07-08,1.1397676991463814
2024-07-09,1.1396200433997024
2024-07-10,1.1411599181872405
2024-07-11,1.1461638624048165
2024-07-12,1.1486265735141497
2024-07-15,1.1488474456348763
2024-07-16,1.1519562304867599
2024-07-17,1.1539964424465354
2024-07-18,1.155512305002383
2024-07-19,1.158550612777306
2024-07-22,1.1667928331871344
2024-07-23,1.1580578236867987
2024-07-24,1.1548639739610027
2024-07-25,1.1537978729208604
2024-07-26,1.1597260244519239
2024-07-29,1.1700361402628103
2024-07-30,1.1702708812573188
2024-07-31,1.1660892842204065
2024-08-01,1.1690232437375323
2024-08-02,1.1713780530682072
2024-08-05,1.1609696322015086
2024-08-06,1.1539974864582594
2024-08-07,1.1505325819364476
2024-08-08,1.1493708953600341
2024-08-09,1.1469773798409268
2024-08-12,1.152296622624701
2024-08-13,1.1568285042126132
2024-08-14,1.1560582321167676
2024-08-15,1.1493549244241834
2024-08-16,1.154035898607055
2024-08-19,1.144620188155064
2024-08-20,1.1401124363990462
2024-08-21,1.143546341125154
2024-08-22,1.1510583379193955
2024-08-23,1.143860797719763
2024-08-26,1.1458004926705156
2024-08-27,1.1365943093807847
2024-08-28,1.1418735289512898
2024-08-29,1.129784292964136
2024-08-30,1.1282091130324605
2024-09-02,1.1226368247922005
2024-09-03,1.1169091763401013
2024-09-04,1.1192684288254413
2024-09-05,1.1250016229991726
2024-09-06,1.1255579156249627
2024-09-09,1.1156068447557013
2024-09-10,1.1159628679894609
2024-09-11,1.1055693960081732
2024-09-12,1.1106981789600394
2024-09-13,1.111992390827407
2024-09-16,1.1175910357794525
2024-09-17,1.1248482984392831
2024-09-18,1.1251977123756567
2024-09-19,1.1321927383050063
2024-09-20,1.1395863162847768
2024-09-23,1.1471350859662748
2024-09-24,1.1397335898437486
2024-09-25,1.1329825232426984
2024-09-26,1.131746807641802
2024-09-27,1.134817191016209
2024-09-30,1.1276163784013309
2024-10-01,1.1313601628954633
2024-10-02,1.1337673689900225
2024-10-03,1.1226962571222099
2024-10-04,1.1186672373582456
2024-10-07,1.1145753387300503
2024-10-08,1.117561695950368
2024-10-09,1.1113340950644484
2024-10-10,1.1167622879926227
2024-10-11,1.1183708911668981
2024-10-14,1.1205767990593776
2024-10-15,1.1241771685263025
2024-10-16,1.1277182810631172
2024-10-17,1.1282716107721094
2024-10-18,1.120801608832362
2024-10-21,1.1215041008805526
2024-10-22,1.116803002515393
2024-10-23,1.1257550972881523
2024-10-24,1.1232111446119903
2024-10-25,1.1357474993367036
2024-10-28,1.1378718962483327
2024-10-29,1.1343595654163803
2024-10-30,1.142208641322327
2024-10-31,1.14588720564455
2024-11-01,1.1496506681170235
2024-11-04,1.1504137434429453
2024-11-05,1.1494964541618715
2024-11-06,1.157234043687306
2024-11-07,1.1615021402272716
2024-11-08,1.1559370334413621
2024-11-11,1.1714765891886298
2024-11-12,1.1736246801954782
2024-11-13,1.1738999360901505
2024-11-14,1.1746964935988287
2024-11-15,1.189028194570633
2024-11-18,1.1985452209230678
2024-11-19,1.1922808490715902
2024-11-20,1.196504984750264
2024-11-21,1.1806924485143482
2024-11-22,1.1763299645515866
2024-11-25,1.1793528715934867
2024-11-26,1.1787238410786458
2024-11-27,1.1824643295403376
2024-11-28,1.1903908292894256
2024-11-29,1.185551234037748
2024-12-02,1.1801485105871414
2024-12-03,1.1679775325087742
2024-12-04,1.159095794746378
2024-12-05,1.1533677392341908
2024-12-06,1.158339765942315
2024-12-09,1.1586398847576431
2024-12-10,1.16245914069679
2024-12-11,1.15926310085068
2024-12-12,1.1610206019454774
2024-12-13,1.1598561099054867
2024-12-16,1.1672515805190875
2024-12-17,1.1572978848254991
2024-12-18,1.1582686156484645
2024-12-19,1.1594461633119826
2024-12-20,1.1571654272986927
2024-12-23,1.1629530318481582
2024-12-24,1.17294281065489
2024-12-25,1.1698907265776648
2024-12-26,1.1729161451135823
2024-12-27,1.1698512153213794
2024-12-30,1.176143868619512
2024-12-31,1.1854039682690272
2025-01-01,1.1872537853165415
2025-01-02,1.1961090880699325
2025-01-03,1.205106961778181
2025-01-06,1.20437364948133
2025-01-07,1.208310336649956
2025-01-08,1.2065234929165303
2025-01-09,1.2068278559315124
2025-01-10,1.2001350508315052
2025-01-13,1.2079069993191949
2025-01-14,1.207261965574466
2025-01-15,1.2128976858511473
2025-01-16,1.2079160580514667
2025-01-17,1.2049714760659547
2025-01-20,1.1945099268074084
2025-01-21,1.1930635254729354
2025-01-22,1.1939004098921187
2025-01-23,1.1879187568379195
2025-01-24,1.1826263259912821
2025-01-27,1.1845963381806075
2025-01-28,1.1859840528078986
2025-01-29,1.1860205373178154
2025-01-30,1.1775332934542002
2025-01-31,1.1863588775328489
2025-02-03,1.1801184504705053
2025-02-04,1.1865135510278384
2025-02-05,1.1863373698392332
2025-02-06,1.1913721230750307
2025-02-07,1.1958669173738525
2025-02-10,1.1923155021250333
2025-02-11,1.2009074520625376
2025-02-12,1.1944866280350457
2025-02-13,1.1948788519461007
2025-02-14,1.1885738945429232
2025-02-17,1.1831936297570742
2025-02-18,1.1917649741107363
2025-02-19,1.1930498837935275
2025-02-20,1.1824843448902334
2025-02-21,1.1855723005136718
2025-02-24,1.1915652634435296
2025-02-25,1.1748611705520926
2025-02-26,1.18471750546336
2025-02-27,1.1786655757137556
2025-02-28,1.1737827509929795
2025-03-03,1.1751569825281627
2025-03-04,1.1766503574730116
2025-03-05,1.1750935599611
2025-03-06,1.184393172088308
2025-03-07,1.185889588002599
2025-03-10,1.1800084376945263
2025-03-11,1.17619379702552
2025-03-12,1.164546731708619
2025-03-13,1.1599890287053094
2025-03-14,1.1679224196431017
2025-03-17,1.1673297741621094
2025-03-18,1.1706191189380226
2025-03-19,1.1738715356286635
2025-03-20,1.1764041771924303
2025-03-21,1.1823486316199798
2025-03-24,1.182092001997053
2025-03-25,1.1842434842905694
2025-03-26,1.1848660825779038
2025-03-27,1.1830717298845883
2025-03-28,1.188860480094948
2025-03-31,1.206001863705284
2025-04-01,1.2071930849879922
2025-04-02,1.2042532246209783
2025-04-03,1.2065378521251189
2025-04-04,1.208198179598102
2025-04-07,1.2196404976680044
2025-04-08,1.2261667785055228
2025-04-09,1.2288128513378038
2025-04-10,1.2186415825620787
2025-04-11,1.2224848262076264
2025-04-14,1.2203349957499707
2025-04-15,1.2294854440072756
2025-04-16,1.2218900913331658
2025-04-17,1.214883852745744
2025-04-18,1.219103695769316
2025-04-21,1.2139660774438328
2025-04-22,1.2225175228468377
2025-04-23,1.2248100649072644
2025-04-24,1.2154215031705178
2025-04-25,1.2278060768812464
2025-04-28,1.2170516071574073
2025-04-29,1.2230937866933258
2025-04-30,1.228927487958957
2025-05-01,1.2179443173604005
2025-05-02,1.2179736167181108
2025-05-05,1.2059458272187784
2025-05-06,1.2050386029378464
2025-05-07,1.21342042256048
2025-05-08,1.213456905308623
2025-05-09,1.2128591545471612
2025-05-12,1.2146648703548433
2025-05-13,1.233090199528216
2025-05-14,1.237144727610422
2025-05-15,1.2188995486018193
2025-05-16,1.235720484136736
2025-05-19,1.2277768375248934
2025-05-20,1.2343810815559075
2025-05-21,1.2295749543820573
2025-05-22,1.2441334998411298
2025-05-23,1.2424641666082556
2025-05-26,1.2249168922487317
2025-05-27,1.232597907622465
2025-05-28,1.237979433674244
2025-05-29,1.2416081321103223
2025-05-30,1.2297738870992014
2025-06-02,1.2421595028143033
2025-06-03,1.22980371817339
2025-06-04,1.2515190081998073
2025-06-05,1.2598189116719631
2025-06-06,1.2591549266491606
2025-06-09,1.2620145948658512
2025-06-10,1.2686913586095758
2025-06-11,1.2665758093363932
2025-06-12,1.2626699264382402
2025-06-13,1.256124827934961
2025-06-16,1.2553320923502802
2025-06-17,1.254079533351036
2025-06-18,1.2505109540704509
2025-06-19,1.2616692854449993
2025-06-20,1.254679827786709
2025-06-23,1.2638908168421548
2025-06-24,1.2759412433916224
2025-06-25,1.2864898766157664
2025-06-26,1.2784059031578294
2025-06-27,1.2858439962249963
2025-06-30,1.3013110382940065
2025-07-01,1.3120779418199189
2025-07-02,1.3071717130527252
2025-07-03,1.3008134704017633
2025-07-04,1.3062483694591331
2025-07-07,1.291604168572859
2025-07-08,1.2920665003370635
2025-07-09,1.2989847373476482
2025-07-10,1.3029975901443593
2025-07-11,1.2891455450135905
2025-07-14,1.2777648979829492
2025-07-15,1.2699735534294712
2025-07-16,1.269317482305807
2025-07-17,1.2735078996391176
2025-07-18,1.2773819975556036
2025-07-21,1.2877293031532409
2025-07-22,1.2933603882931546
2025-07-23,1.2918097418834975
2025-07-24,1.288690876075885
2025-07-25,1.284429574267463
2025-07-28,1.297297514487562
2025-07-29,1.2898623208155469
2025-07-30,1.2879709046768488
2025-07-31,1.284217593202067
2025-08-01,1.2685070055736665
2025-08-04,1.2695231631889214
2025-08-05,1.2568546447053142
2025-08-06,1.2515645710247942
2025-08-07,1.2479269100935804
2025-08-08,1.2467057662189893
2025-08-11,1.2415879489627868
2025-08-12,1.2384891120927952
2025-08-13,1.2502440520844664
2025-08-14,1.2573646975048742
2025-08-15,1.2457784845838737
2025-08-18,1.241104897832114
2025-08-19,1.2415174580915933
2025-08-20,1.2396225495385425
2025-08-21,1.2428623034160549
2025-08-22,1.2497854178235055
2025-08-25,1.2515975842564997
2025-08-26,1.2523728075722187
2025-08-27,1.2601134359770412
2025-08-28,1.2577134073455745
2025-08-29,1.272574248313457
2025-09-01,1.278213835298362
2025-09-02,1.2699975062336923
2025-09-03,1.2760269920265828
2025-09-04,1.287370087583403
2025-09-05,1.2848677145848098
2025-09-08,1.2931750689401769
2025-09-09,1.2833619915816084
2025-09-10,1.279190246946902
2025-09-11,1.2912207565020766
2025-09-12,1.2968458374669032
