date,equity
2022-07-01,1.0826875791160286
2022-07-04,1.0823738904574594
2022-07-05,1.0781868255869276
2022-07-06,1.0795026361159237
2022-07-07,1.0864356224918117
2022-07-08,1.0954985792918335
2022-07-11,1.1017944747203245
2022-07-12,1.1051692360450078
2022-07-13,1.101665588254071
2022-07-14,1.1011099794266832
2022-07-15,1.1017810532520256
2022-07-18,1.1001179411729458
2022-07-19,1.0999059439308434
2022-07-20,1.0978542141343357
2022-07-21,1.1002875215612917
2022-07-22,1.1050403209655781
2022-07-25,1.1039754974882612
2022-07-26,1.0986914168537025
2022-07-27,1.092035291177841
2022-07-28,1.0908377776596179
2022-07-29,1.0926741714016435
2022-08-01,1.089693538815371
2022-08-02,1.0860009850791392
2022-08-03,1.0906994388644409
2022-08-04,1.0892424571791959
2022-08-05,1.0876709399236562
2022-08-08,1.0891416677549748
2022-08-09,1.0961898489600692
2022-08-10,1.103479148614892
2022-08-11,1.104944403465659
2022-08-12,1.1047203865441055
2022-08-15,1.1074819950448205
2022-08-16,1.1075603153023423
2022-08-17,1.1069415965041614
2022-08-18,1.1085018827271222
2022-08-19,1.109502033211712
2022-08-22,1.1152795069992416
2022-08-23,1.1193105098397227
2022-08-24,1.1113693904886173
2022-08-25,1.1113902703918317
2022-08-26,1.113396871977582
2022-08-29,1.111348206952215
2022-08-30,1.1133210802110274
2022-08-31,1.1087685608586102
2022-09-01,1.1046525746372606
2022-09-02,1.1002116349570026
2022-09-05,1.0916935366144562
2022-09-06,1.0929484729402583
2022-09-07,1.0889091508860576
2022-09-08,1.0855910238394313
2022-09-09,1.087123130415989
2022-09-12,1.087695860048298
2022-09-13,1.0925537462155506
2022-09-14,1.0917677835999593
2022-09-15,1.0930819468585706
2022-09-16,1.0920510607602147
2022-09-19,1.0843391975723358
2022-09-20,1.081054964266989
2022-09-21,1.0850751495111262
2022-09-22,1.0850090046127612
2022-09-23,1.079607867420132
2022-09-26,1.086851265214128
2022-09-27,1.0903553019150185
2022-09-28,1.0876837419456824
2022-09-29,1.0834568453628777
2022-09-30,1.0839349953043829
2022-10-03,1.0840181055035367
2022-10-04,1.086436138024131
2022-10-05,1.0849967146236938
2022-10-06,1.0781427784923177
2022-10-07,1.0820485851077706
2022-10-10,1.0898551334297448
2022-10-11,1.095172667041925
2022-10-12,1.0949998073047231
2022-10-13,1.0974613863925544
2022-10-14,1.100566613718207
2022-10-17,1.1103913387107762
2022-10-18,1.1101906953460616
2022-10-19,1.1127693870013453
2022-10-20,1.123903933806032
2022-10-21,1.1247258989641473
2022-10-24,1.122611837237456
2022-10-25,1.1203746810136763
2022-10-26,1.127424309681786
2022-10-27,1.1398401323537548
2022-10-28,1.135903443841196
2022-10-31,1.1385280603176158
2022-11-01,1.1368574135741207
2022-11-02,1.135961454504789
2022-11-03,1.136518051375794
2022-11-04,1.1324592132413303
2022-11-07,1.1303262238494436
2022-11-08,1.1388894958656395
2022-11-09,1.1462046479020123
2022-11-10,1.1479244338408243
2022-11-11,1.1391662765353783
2022-11-14,1.1410279021088578
2022-11-15,1.1438524150552916
2022-11-16,1.1435744729542483
2022-11-17,1.147435521144573
2022-11-18,1.148129084487992
2022-11-21,1.143745166201463
2022-11-22,1.1407608590430771
2022-11-23,1.1434916543220812
2022-11-24,1.1467956687480818
2022-11-25,1.1471531525303154
2022-11-28,1.149848257328584
2022-11-29,1.144573925650921
2022-11-30,1.1474673282934782
2022-12-01,1.1404365130824892
2022-12-02,1.1437276599716006
2022-12-05,1.1510859371923914
2022-12-06,1.1572708256852133
2022-12-07,1.157829736945764
2022-12-08,1.1660573091515782
2022-12-09,1.167179710180155
2022-12-12,1.1651055485218915
2022-12-13,1.1587517254603266
2022-12-14,1.1575350090089682
2022-12-15,1.1519767154254497
2022-12-16,1.1527408929520244
2022-12-19,1.1482569514864234
2022-12-20,1.1360026234514669
2022-12-21,1.1356698082231422
2022-12-22,1.131568314023067
2022-12-23,1.1346091066985449
2022-12-26,1.1357646199916405
2022-12-27,1.1395958741069734
2022-12-28,1.1490859108448659
2022-12-29,1.1511873826607348
2022-12-30,1.1439198173604912
2023-01-02,1.1456451001670627
2023-01-03,1.147089385123181
2023-01-04,1.1464694083034492
2023-01-05,1.1453076793048433
2023-01-06,1.1423601893467494
2023-01-09,1.1286415147687128
2023-01-10,1.1254581644553865
2023-01-11,1.1253623134934156
2023-01-12,1.1309482340117203
2023-01-13,1.137490904595624
2023-01-16,1.1388678006724975
2023-01-17,1.1414739901770303
2023-01-18,1.1377188540550431
2023-01-19,1.1426536168293981
2023-01-20,1.1372965434633016
2023-01-23,1.1410046405615117
2023-01-24,1.1421908307071702
2023-01-25,1.1337971424535591
2023-01-26,1.133691936100829
2023-01-27,1.1368320310128992
2023-01-30,1.136200137414285
2023-01-31,1.1393956379862236
2023-02-01,1.1323898454393733
2023-02-02,1.1364930965464832
2023-02-03,1.137105672611201
2023-02-06,1.1400147834095355
2023-02-07,1.1487929211617656
2023-02-08,1.1450102717857569
2023-02-09,1.1493227340810723
2023-02-10,1.1543179363969636
2023-02-13,1.1571318030299196
2023-02-14,1.1590597457225562
2023-02-15,1.1553867473082928
2023-02-16,1.149686843557225
2023-02-17,1.1473107068818014
2023-02-20,1.1423189140108394
2023-02-21,1.1376852146076397
2023-02-22,1.1340723960145809
2023-02-23,1.1302892434040523
2023-02-24,1.1306524302385734
2023-02-27,1.1282833116968944
2023-02-28,1.1254621249385581
2023-03-01,1.1318041290699277
2023-03-02,1.1289324192352888
2023-03-03,1.133232880176115
2023-03-06,1.1283726720859844
2023-03-07,1.129965528191593
2023-03-08,1.1423660380709466
2023-03-09,1.1404549216239945
2023-03-10,1.141523879133107
2023-03-13,1.1414614252828081
2023-03-14,1.1427679192481996
2023-03-15,1.1464253584682185
2023-03-16,1.1479106264202843
2023-03-17,1.1512089101854552
2023-03-20,1.1408805577750398
2023-03-21,1.1448903486626512
2023-03-22,1.144523127174899
2023-03-23,1.1430969820373746
2023-03-24,1.1384361726621184
2023-03-27,1.1430044871051805
2023-03-28,1.140541238249042
2023-03-29,1.1365058677656779
2023-03-30,1.1324520452195947
2023-03-31,1.1266853093712408
2023-04-03,1.126856177467045
2023-04-04,1.127156791468272
2023-04-05,1.1263727137652015
2023-04-06,1.129182440753407
2023-04-07,1.1198471651707351
2023-04-10,1.1338709420219049
2023-04-11,1.1263138825072438
2023-04-12,1.1330226271520463
2023-04-13,1.134970615083686
2023-04-14,1.1313726311211116
2023-04-17,1.1317256415490107
2023-04-18,1.1357059374290472
2023-04-19,1.1339302401212379
2023-04-20,1.1349342779664637
2023-04-21,1.140583813468065
2023-04-24,1.144294824630305
2023-04-25,1.145733438274235
2023-04-26,1.1438320903963564
2023-04-27,1.1410016550835949
2023-04-28,1.1356835038976716
2023-05-01,1.1358666648956082
2023-05-02,1.1341357394309943
2023-05-03,1.1322355331069627
2023-05-04,1.1314350783442524
2023-05-05,1.1327519620332116
2023-05-08,1.1364338769832965
2023-05-09,1.1392409091211928
2023-05-10,1.1420414631575062
2023-05-11,1.1444408031153348
2023-05-12,1.1486564078570172
2023-05-15,1.1483221350741837
2023-05-16,1.1379056646560615
2023-05-17,1.1372467791723175
2023-05-18,1.1305058085352926
2023-05-19,1.1236459155149374
2023-05-22,1.1247548489143173
2023-05-23,1.1227685536748897
2023-05-24,1.1199531349533354
2023-05-25,1.116874064788586
2023-05-26,1.1206297142713555
2023-05-29,1.118206170018783
2023-05-30,1.1237368184143872
2023-05-31,1.120815429923787
2023-06-01,1.1253632450627322
2023-06-02,1.1244678992933075
2023-06-05,1.1299026852141116
2023-06-06,1.1274494816724856
2023-06-07,1.1240937877223869
2023-06-08,1.1266180104029642
2023-06-09,1.1229724128689802
2023-06-12,1.1192205814795984
2023-06-13,1.1215783942937072
2023-06-14,1.124597904021347
2023-06-15,1.1254562504489716
2023-06-16,1.1268927942348854
2023-06-19,1.1201719850210263
2023-06-20,1.1099806716898484
2023-06-21,1.1084297782153
2023-06-22,1.1058505850824905
2023-06-23,1.103496763009682
2023-06-26,1.1064081661278442
2023-06-27,1.1047871437458574
2023-06-28,1.1035525971751232
2023-06-29,1.0939739893875158
2023-06-30,1.093214357881875
2023-07-03,1.0913225183329625
2023-07-04,1.092428681166202
2023-07-05,1.0965870510864277
2023-07-06,1.1091198848499288
2023-07-07,1.1142998085468174
2023-07-10,1.116002489218391
2023-07-11,1.115253658075418
2023-07-12,1.1185604609105726
2023-07-13,1.1225768394025315
2023-07-14,1.1179222914854483
2023-07-17,1.1180768756600292
2023-07-18,1.1161006805505431
2023-07-19,1.1122128396840538
2023-07-20,1.1237360873518876
2023-07-21,1.128480127326478
2023-07-24,1.1257522663268238
2023-07-25,1.1251125751777986
2023-07-26,1.1357566338342215
2023-07-27,1.1323188642836184
2023-07-28,1.1313941827005607
2023-07-31,1.1301864371781098
2023-08-01,1.1297467984658203
2023-08-02,1.1395532830709016
2023-08-03,1.1327711219019347
2023-08-04,1.1302792075211983
2023-08-07,1.1284083882004328
2023-08-08,1.1306771989362727
2023-08-09,1.1288723830581182
2023-08-10,1.1250358547022146
2023-08-11,1.1255537191560172
2023-08-14,1.129964721239664
2023-08-15,1.1353420517961166
2023-08-16,1.133762017842918
2023-08-17,1.1304274379176857
2023-08-18,1.1293529423216055
2023-08-21,1.1337965769103264
2023-08-22,1.1278892917547196
2023-08-23,1.124112354897306
2023-08-24,1.120103315261879
2023-08-25,1.1219422918235744
2023-08-28,1.11950338812264
2023-08-29,1.1147900597878098
2023-08-30,1.1151331897518502
2023-08-31,1.1260307568042833
2023-09-01,1.1213340103055573
2023-09-04,1.1219503963051307
2023-09-05,1.1272363413260325
2023-09-06,1.122445467813804
2023-09-07,1.1249234683538594
2023-09-08,1.125629961044521
2023-09-11,1.127285173355876
2023-09-12,1.1285559242938537
2023-09-13,1.1198612527662477
2023-09-14,1.1171225448241597
2023-09-15,1.117471500316177
2023-09-18,1.105715282941392
2023-09-19,1.1057347125264723
2023-09-20,1.105932527026533
2023-09-21,1.10718547207981
2023-09-22,1.10490632815369
2023-09-25,1.0987595790395908
2023-09-26,1.1053172678041019
2023-09-27,1.0990486575891258
2023-09-28,1.1042918574096166
2023-09-29,1.10167552208095
2023-10-02,1.1021489695837785
2023-10-03,1.1022429584018834
2023-10-04,1.1126406642156748
2023-10-05,1.1189855503133233
2023-10-06,1.1272495862070921
2023-10-09,1.1258672230731332
2023-10-10,1.128162741174548
2023-10-11,1.1278518045871149
2023-10-12,1.116452850087859
2023-10-13,1.121648800198482
2023-10-16,1.1288578250780816
2023-10-17,1.1219110216644537
2023-10-18,1.1280885387496618
2023-10-19,1.12419640815887
2023-10-20,1.128586179771643
2023-10-23,1.1294731881022806
2023-10-24,1.128965513987605
2023-10-25,1.1312033275667555
2023-10-26,1.136249768484451
2023-10-27,1.1427510475265508
2023-10-30,1.152685934167408
2023-10-31,1.1547773957006693
2023-11-01,1.1648061896502182
2023-11-02,1.1631151013042174
2023-11-03,1.156509397609469
2023-11-06,1.1647569688271266
2023-11-07,1.1619499641622661
2023-11-08,1.1700645675095895
2023-11-09,1.1677374671788687
2023-11-10,1.1729261001397406
2023-11-13,1.167756401046779
2023-11-14,1.166245089164742
2023-11-15,1.162797098791981
2023-11-16,1.161719127166341
2023-11-17,1.163726742032048
2023-11-20,1.1541625103564341
2023-11-21,1.152772016767503
2023-11-22,1.1417144789971425
2023-11-23,1.132829864240335
2023-11-24,1.1380368537018075
2023-11-27,1.1382526059805216
2023-11-28,1.1441198216619493
2023-11-29,1.1354866681466882
2023-11-30,1.1341461219954911
2023-12-01,1.1489925557640572
2023-12-04,1.1563763741332962
2023-12-05,1.1548177634789556
2023-12-06,1.1523663979001446
2023-12-07,1.1541545213733124
2023-12-08,1.1611036098366552
2023-12-11,1.1567921921353541
2023-12-12,1.1583291169940344
2023-12-13,1.1553526696918306
2023-12-14,1.1487470513028286
2023-12-15,1.1485359283265468
2023-12-18,1.1465757238092191
2023-12-19,1.1477795776246005
2023-12-20,1.1580255549239822
2023-12-21,1.1465078039003587
2023-12-22,1.150414902670321
2023-12-25,1.1402897652820478
2023-12-26,1.1516706781599801
2023-12-27,1.1516766922790336
2023-12-28,1.155136132397388
2023-12-29,1.1609165865804552
2024-01-01,1.1601484893915943
2024-01-02,1.160649085592887
2024-01-03,1.1614410093405638
2024-01-04,1.1622640449807773
2024-01-05,1.167242057568647
2024-01-08,1.1727062343412311
2024-01-09,1.1859323544211224
2024-01-10,1.1925612407147494
2024-01-11,1.2104913066432332
2024-01-12,1.217534326534975
2024-01-15,1.2201301439125092
2024-01-16,1.2322063742556446
2024-01-17,1.240962654350349
2024-01-18,1.2424702174276423
2024-01-19,1.2395748292739506
2024-01-22,1.2182618890138226
2024-01-23,1.204544842425131
2024-01-24,1.2135019571925454
2024-01-25,1.195481466036204
2024-01-26,1.2021140082879238
2024-01-29,1.2079596907238896
2024-01-30,1.1943249490884231
2024-01-31,1.2000486773812273
2024-02-01,1.2020467598285887
2024-02-02,1.1891692015816193
2024-02-05,1.1979156205015513
2024-02-06,1.1991324376622061
2024-02-07,1.203216814279224
2024-02-08,1.2001254857050905
2024-02-09,1.2033518694955923
2024-02-12,1.2097520601891285
2024-02-13,1.204762539460798
2024-02-14,1.213033571157196
2024-02-15,1.2045426810648654
2024-02-16,1.1930906657617335
2024-02-19,1.20631740252629
2024-02-20,1.2021866793182345
2024-02-21,1.2048874224786448
2024-02-22,1.2024319314947103
2024-02-23,1.197807138816547
2024-02-26,1.1962546498903837
2024-02-27,1.1893462874908485
2024-02-28,1.1854408572623394
2024-02-29,1.181078376874203
2024-03-01,1.1841059483253629
2024-03-04,1.171401658153475
2024-03-05,1.1637818651673342
2024-03-06,1.1511414353713636
2024-03-07,1.1483462059508502
2024-03-08,1.1523172430347846
2024-03-11,1.1473652352046892
2024-03-12,1.133258323798639
2024-03-13,1.135304664477351
2024-03-14,1.1327117616679185
2024-03-15,1.1335355130929325
2024-03-18,1.138572862325017
2024-03-19,1.1343928742674916
2024-03-20,1.1229184502128042
2024-03-21,1.1198628681213285
2024-03-22,1.114301035677975
2024-03-25,1.1065445523233939
2024-03-26,1.1054957956539213
2024-03-27,1.1066082395952432
2024-03-28,1.1082204022748479
2024-03-29,1.1082327178385267
2024-04-01,1.1132737826787045
2024-04-02,1.113594801210101
2024-04-03,1.1131605197868526
2024-04-04,1.112388268828371
2024-04-05,1.12318824169467
2024-04-08,1.1289162656965368
2024-04-09,1.133955019796059
2024-04-10,1.1324843893525807
2024-04-11,1.13515571779776
2024-04-12,1.1340603747185025
2024-04-15,1.1242674666709236
2024-04-16,1.1263568334385885
2024-04-17,1.1189676661584573
2024-04-18,1.1274631869815581
2024-04-19,1.1254685011674663
2024-04-22,1.127150426596353
2024-04-23,1.1235513839019493
2024-04-24,1.120175447078297
2024-04-25,1.125767123239892
2024-04-26,1.1344588340579285
2024-04-29,1.1372241937748242
2024-04-30,1.1347417881639537
2024-05-01,1.1302747984245791
2024-05-02,1.1290461515092014
2024-05-03,1.126145351317665
2024-05-06,1.1314098232257912
2024-05-07,1.134668054846231
2024-05-08,1.1394038565700364
2024-05-09,1.1380097345147822
2024-05-10,1.1351550675430788
2024-05-13,1.134063746095604
2024-05-14,1.139375429180908
2024-05-15,1.1406801162680655
2024-05-16,1.1386115311072307
2024-05-17,1.145552878105411
2024-05-20,1.1459719712510248
2024-05-21,1.1526291280662027
2024-05-22,1.147307546012645
2024-05-23,1.1477999873141036
2024-05-24,1.1532407749157174
2024-05-27,1.1529865345572885
2024-05-28,1.1563708699737658
2024-05-29,1.1583121051545024
2024-05-30,1.1579726324171027
2024-05-31,1.1556308417572012
2024-06-03,1.1502909819013625
2024-06-04,1.1521208808868253
2024-06-05,1.1536648958627302
2024-06-06,1.150239459387464
2024-06-07,1.1468913000268819
2024-06-10,1.1541671625999192
2024-06-11,1.151782496319447
2024-06-12,1.1556763822527893
2024-06-13,1.1640563114091296
2024-06-14,1.1596928205732069
2024-06-17,1.160919456452375
2024-06-18,1.1622534719366633
2024-06-19,1.1604719091023987
2024-06-20,1.1527904288096191
2024-06-21,1.158846841796045
2024-06-24,1.159140665840768
2024-06-25,1.1560207841215455
2024-06-26,1.1561822988543107
2024-06-27,1.162082024033129
2024-06-28,1.1693565727229949
2024-07-01,1.17469471899964
2024-07-02,1.1694762741637832
2024-07-03,1.171886373744563
2024-07-04,1.1714571351123586
2024-07-05,1.1833279325209414
2024-07-08,1.1790808254545346
2024-07-09,1.17892807673231
2024-07-10,1.1805210652307092
2024-07-11,1.1856976066285807
2024-07-12,1.1882452621287527
2024-07-15,1.188473752620825
2024-07-16,1.1916897663857922
2024-07-17,1.1938003497997949
2024-07-18,1.1953684978311552
2024-07-19,1.1985116036078185
2024-07-22,1.207038116555744
2024-07-23,1.1980018171240943
2024-07-24,1.1946978044082666
2024-07-25,1.1935949311689473
2024-07-26,1.1997275578488407
2024-07-29,1.2103932925155945
2024-07-30,1.2106361302497926
2024-07-31,1.2073866763907244
2024-08-01,1.210424542940039
2024-08-02,1.2128627485301011
2024-08-05,1.202085710402081
2024-08-06,1.1948666440834317
2024-08-07,1.1912790289572037
2024-08-08,1.1900762009118013
2024-08-09,1.1875979183423524
2024-08-12,1.1931055436610345
2024-08-13,1.1977979231574158
2024-08-14,1.1970003716505935
2024-08-15,1.1900596643605985
2024-08-16,1.1949064166096823
2024-08-19,1.1851572460252984
2024-08-20,1.1804898509258475
2024-08-21,1.1840453683895633
2024-08-22,1.19182340474166
2024-08-23,1.184370961556203
2024-08-26,1.1863793513694811
2024-08-27,1.1768471284129316
2024-08-28,1.1823133130845715
2024-08-29,1.1697959332782806
2024-08-30,1.168164967889816
2024-09-02,1.1623953354359884
2024-09-03,1.1574199652566841
2024-09-04,1.1590890455714984
2024-09-05,1.1605240955916905
2024-09-06,1.1597910731289391
2024-09-09,1.1538704355891283
2024-09-10,1.1560651104066964
2024-09-11,1.1473107191359635
2024-09-12,1.1531700746280056
2024-09-13,1.1531132715533885
2024-09-16,1.163046252297069
2024-09-17,1.1641708133207869
2024-09-18,1.166880315464269
2024-09-19,1.1678563918126281
2024-09-20,1.1722787249215307
2024-09-23,1.1840879721912196
2024-09-24,1.1759369405505466
2024-09-25,1.1698976756685724
2024-09-26,1.1650108652253093
2024-09-27,1.169821218058184
2024-09-30,1.1540661327688775
2024-10-01,1.1625480122342136
2024-10-02,1.1618275413122652
2024-10-03,1.1572711283908887
2024-10-04,1.1626519294393913
2024-10-07,1.162942535679912
2024-10-08,1.16888229456901
2024-10-09,1.1641320317887685
2024-10-10,1.1727495771315222
2024-10-11,1.1781050977545364
2024-10-14,1.1753238523078025
2024-10-15,1.1792278082681769
2024-10-16,1.1791928360835946
2024-10-17,1.1804406666290892
2024-10-18,1.172660819021305
2024-10-21,1.1710752427201017
2024-10-22,1.1715339255709887
2024-10-23,1.1811540210655167
2024-10-24,1.1830665685506523
2024-10-25,1.1959345645285238
2024-10-28,1.19646966865363
2024-10-29,1.1921257748370466
2024-10-30,1.196658306740399
2024-10-31,1.198981898480812
2024-11-01,1.2029197410170411
2024-11-04,1.203718173444291
2024-11-05,1.2027583815570437
2024-11-06,1.2108544923550106
2024-11-07,1.2153203511822839
2024-11-08,1.2094973851289497
2024-11-11,1.2257569663160242
2024-11-12,1.2280045891368514
2024-11-13,1.2282925990156044
2024-11-14,1.2291260650228164
2024-11-15,1.244121825473748
2024-11-18,1.2540798233183228
2024-11-19,1.247525191747016
2024-11-20,1.2519450527861382
2024-11-21,1.2353998425572914
2024-11-22,1.2308352228652322
2024-11-25,1.2339981963290905
2024-11-26,1.2333400196803146
2024-11-27,1.2372538237047885
2024-11-28,1.2455475978831323
2024-11-29,1.24048375994677
2024-12-02,1.235428919945622
2024-12-03,1.2200217354682354
2024-12-04,1.2112334444562205
2024-12-05,1.20701225666968
2024-12-06,1.214996561328829
2024-12-09,1.2147779281331579
2024-12-10,1.2159080250131207
2024-12-11,1.220154225030895
2024-12-12,1.2172005236015486
2024-12-13,1.2135004395996434
2024-12-16,1.2216448484516171
2024-12-17,1.209420974561123
2024-12-18,1.2113927885390345
2024-12-19,1.2179552284705517
2024-12-20,1.2158048923184472
2024-12-23,1.224083482147419
2024-12-24,1.2323010742252878
2024-12-25,1.2299648748339678
2024-12-26,1.2317330937392406
2024-12-27,1.2269140726014958
2024-12-30,1.234391599518472
2024-12-31,1.2419416935355885
2025-01-01,1.2477397617875852
2025-01-02,1.258542123373449
2025-01-03,1.2679347874461662
2025-01-06,1.2662808230733542
2025-01-07,1.269902935568041
2025-01-08,1.2626374318489944
2025-01-09,1.2625519870725126
2025-01-10,1.254113447160066
2025-01-13,1.2612350017668827
2025-01-14,1.260519636879238
2025-01-15,1.2651080627486528
2025-01-16,1.257690512980294
2025-01-17,1.252766147593451
2025-01-20,1.2419933919664112
2025-01-21,1.2424873957108507
2025-01-22,1.2468030839800737
2025-01-23,1.2427649159237815
2025-01-24,1.2362884368494331
2025-01-27,1.2366020771349975
2025-01-28,1.2312829229018578
2025-01-29,1.2315210260207439
2025-01-30,1.2248260999890366
2025-01-31,1.2340061425298865
2025-02-03,1.2287743022052842
2025-02-04,1.237742893740892
2025-02-05,1.2383151566681798
2025-02-06,1.242368240903502
2025-02-07,1.2455741894637076
2025-02-10,1.243267127780704
2025-02-11,1.2466838033944576
2025-02-12,1.2434658067207092
2025-02-13,1.2424536947837141
2025-02-14,1.233718860228474
2025-02-17,1.225913903287222
2025-02-18,1.2367888302800063
2025-02-19,1.23613219883067
2025-02-20,1.2259747748115626
2025-02-21,1.2286298771306268
2025-02-24,1.2349994995635531
2025-02-25,1.2205434704929465
2025-02-26,1.2304072740811154
2025-02-27,1.2252239795132978
2025-02-28,1.220442380866864
2025-03-03,1.222181759153582
2025-03-04,1.2255914835684267
2025-03-05,1.2219648479780276
2025-03-06,1.2293295709983674
2025-03-07,1.2291882375126395
2025-03-10,1.2225127630590908
2025-03-11,1.217946379544141
2025-03-12,1.210212759830742
2025-03-13,1.207485859835923
2025-03-14,1.2120585570415932
2025-03-17,1.2103983277692028
2025-03-18,1.2089885480539555
2025-03-19,1.2083018273583057
2025-03-20,1.2112976203611276
2025-03-21,1.2154950689791226
2025-03-24,1.2170965184808944
2025-03-25,1.2248654881761794
2025-03-26,1.2229005970715006
2025-03-27,1.2179204560662624
2025-03-28,1.2267809820619533
2025-03-31,1.235421810631277
2025-04-01,1.22925127720159
2025-04-02,1.2285290192864584
2025-04-03,1.2328046464595328
2025-04-04,1.2326162702327965
2025-04-07,1.2407619225612845
2025-04-08,1.2551366131856254
2025-04-09,1.2534478419833557
2025-04-10,1.2535337136472173
2025-04-11,1.2635246517064844
2025-04-14,1.2611734393752942
2025-04-15,1.265791395796776
2025-04-16,1.2522507786742658
2025-04-17,1.2486756641626942
2025-04-18,1.253729230051347
2025-04-21,1.2512708293241426
2025-04-22,1.2564375729822983
2025-04-23,1.2588042862124995
2025-04-24,1.2550865096137152
2025-04-25,1.265553581086373
2025-04-28,1.248204126298753
2025-04-29,1.2624370066841688
2025-04-30,1.2802198103367388
2025-05-01,1.2730966868029656
2025-05-02,1.266793369020129
2025-05-05,1.2550442022178712
2025-05-06,1.2539730638724127
2025-05-07,1.2616841155532033
2025-05-08,1.266688120876966
2025-05-09,1.2615545047171326
2025-05-12,1.2645632992816178
2025-05-13,1.2863613922217256
2025-05-14,1.2919574393998856
2025-05-15,1.2851084263403751
2025-05-16,1.3107762094016404
2025-05-19,1.3056997739229679
2025-05-20,1.314272835883798
2025-05-21,1.3201557381030922
2025-05-22,1.3422823227663483
2025-05-23,1.3465095667202904
2025-05-26,1.3366249136651316
2025-05-27,1.3346469998631907
2025-05-28,1.3332381187814812
2025-05-29,1.3274998356600933
2025-05-30,1.3249411360478724
2025-06-02,1.3306301822017241
2025-06-03,1.3173943779988548
2025-06-04,1.3406563023000004
2025-06-05,1.3495473521566326
2025-06-06,1.3488360759397948
2025-06-09,1.3518994191188232
2025-06-10,1.3590517239047235
2025-06-11,1.356785498264253
2025-06-12,1.3526014255580887
2025-06-13,1.3455901636434837
2025-06-16,1.344740966826898
2025-06-17,1.3433991964619758
2025-06-18,1.3395764512448214
2025-06-19,1.3515295156269262
2025-06-20,1.3440422458388912
2025-06-23,1.3539092717863135
2025-06-24,1.3668179692915836
2025-06-25,1.3781179108185941
2025-06-26,1.3694581702209676
2025-06-27,1.3774260287051427
2025-06-30,1.3950455486597675
2025-07-01,1.4065880011516518
2025-07-02,1.4013283726685546
2025-07-03,1.394512140540722
2025-07-04,1.400338519872245
2025-07-07,1.3846394850843293
2025-07-08,1.385135118987891
2025-07-09,1.3925516823322257
2025-07-10,1.3968535842348007
2025-07-11,1.3820037648366288
2025-07-14,1.3698033603877602
2025-07-15,1.361450798842095
2025-07-16,1.3607474703727755
2025-07-17,1.3652397269323797
2025-07-18,1.3693928793259467
2025-07-21,1.3804855099037447
2025-07-22,1.3865222067635974
2025-07-23,1.384859866010557
2025-07-24,1.3815163457192967
2025-07-25,1.376948098817212
2025-07-28,1.3907429274140732
2025-07-29,1.3827721705924252
2025-07-30,1.38074451418492
2025-07-31,1.3767208485803522
2025-08-01,1.3598786143312964
2025-08-04,1.3609679666200132
2025-08-05,1.3473869242722596
2025-08-06,1.341715802209262
2025-08-07,1.3378161175525665
2025-08-08,1.3365070136747152
2025-08-11,1.331020555808747
2025-08-12,1.3276985071560499
2025-08-13,1.3403001651974986
2025-08-14,1.3479337165968222
2025-08-15,1.335512939176494
2025-08-18,1.3305027101056137
2025-08-19,1.3309449874218002
2025-08-20,1.328913587038448
2025-08-21,1.3323867030672663
2025-08-22,1.339808495131397
2025-08-25,1.3417511934113513
2025-08-26,1.3425822567036667
2025-08-27,1.3508804489745427
2025-08-28,1.348307544295756
2025-08-29,1.364238823929535
2025-09-01,1.369602341834201
2025-09-02,1.3607985695564384
2025-09-03,1.367259145740134
2025-09-04,1.379413239061025
2025-09-05,1.376731953798441
2025-09-08,1.3856332594058094
2025-09-09,1.375118576056479
2025-09-10,1.3706485640260628
2025-09-11,1.3835392194118883
2025-09-12,1.3895664770190908
